GeoFIPS,GeoName,Description,Year,PerCapitaIncome
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2003,35081.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2003,29445.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2003,29344.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2003,30029.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2003,26661.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2003,26987.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2003,30740.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2003,39295.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2003,40158.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2003,31267.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2003,35195.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2003,24060.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2003,30054.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2003,26114.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2003,32268.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2003,33136.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2003,37374.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2003,41167.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2003,26108.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2003,37420.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2003,28709.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2003,29663.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2003,30471.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,2003,27184.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,2003,29523.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,2003,33066.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,2003,34256.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,2003,26792.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,2003,29883.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,2003,29059.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,2003,30176.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,2003,25749.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,2003,32282.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,2003,36151.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,2003,34267.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,2003,24804.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,2003,32084.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,2003,33642.0
" ""91000""",New England,Per capita personal income (dollars) 2/,2003,39415.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,2003,37292.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,2003,31967.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,2003,31449.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,2003,29611.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,2003,29326.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,2003,30550.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,2003,34516.0
" ""00000""",United States,Per capita personal income (dollars) 2/,2004,34183.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,2004,28385.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,2004,37054.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,2004,30154.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,2004,27024.0
" ""06000""",California,Per capita personal income (dollars) 2/,2004,36969.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,2004,35753.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,2004,47098.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,2004,38843.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,2004,49986.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,2004,33706.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,2004,31982.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,2004,34336.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,2004,28299.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2004,36366.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2004,30657.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2004,31615.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2004,30748.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2004,28030.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2004,27983.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2004,32096.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2004,41515.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2004,42242.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2004,32092.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2004,37084.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2004,25287.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2004,31396.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2004,28034.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2004,33496.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2004,35173.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2004,39324.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2004,42825.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2004,27366.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2004,39093.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2004,30586.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2004,29984.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2004,31588.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,2004,29194.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,2004,30980.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,2004,34860.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,2004,35867.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,2004,27892.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,2004,31871.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,2004,30435.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,2004,31097.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,2004,26980.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,2004,33955.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,2004,38082.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,2004,36309.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,2004,25628.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,2004,33319.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,2004,35921.0
" ""91000""",New England,Per capita personal income (dollars) 2/,2004,41390.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,2004,39074.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,2004,33092.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,2004,32968.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,2004,31187.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,2004,30525.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,2004,31824.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,2004,36305.0
" ""00000""",United States,Per capita personal income (dollars) 2/,2005,35669.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,2005,29780.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,2005,39013.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,2005,32150.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,2005,28043.0
" ""06000""",California,Per capita personal income (dollars) 2/,2005,38737.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,2005,37619.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,2005,49424.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,2005,39133.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,2005,52686.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,2005,35736.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,2005,33283.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,2005,36278.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,2005,29214.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2005,37720.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2005,31376.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2005,32411.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2005,32340.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2005,29104.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2005,29970.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2005,32684.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2005,43311.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2005,44061.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2005,32756.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2005,37812.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2005,26716.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2005,32256.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2005,29839.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2005,34401.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2005,37907.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2005,40404.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2005,44238.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2005,28744.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2005,40645.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2005,32209.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2005,31731.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2005,32419.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,2005,31699.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,2005,32125.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,2005,36173.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,2005,36746.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,2005,29136.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,2005,33534.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,2005,31410.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,2005,33136.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,2005,28751.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,2005,34573.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,2005,40027.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,2005,37202.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,2005,26836.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,2005,34218.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,2005,38907.0
" ""91000""",New England,Per capita personal income (dollars) 2/,2005,43031.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,2005,40558.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,2005,34022.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,2005,33951.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,2005,32778.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,2005,32569.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,2005,33563.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,2005,37969.0
" ""00000""",United States,Per capita personal income (dollars) 2/,2006,37843.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,2006,31264.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,2006,41013.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,2006,34460.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,2006,29376.0
" ""06000""",California,Per capita personal income (dollars) 2/,2006,41454.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,2006,39869.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,2006,53224.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,2006,40736.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,2006,55384.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,2006,38009.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,2006,34574.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,2006,38315.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,2006,31244.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2006,40021.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2006,32905.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2006,34197.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2006,35411.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2006,30476.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2006,33627.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2006,34168.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2006,45293.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2006,47311.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2006,33563.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2006,39362.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2006,27827.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2006,33860.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2006,31870.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2006,35718.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2006,39437.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2006,42866.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2006,47366.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2006,30433.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2006,43760.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2006,34189.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2006,33120.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2006,33976.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,2006,34650.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,2006,34488.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,2006,37803.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,2006,38719.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,2006,30789.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,2006,34983.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,2006,32878.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,2006,35422.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,2006,31107.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,2006,36609.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,2006,42164.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,2006,39744.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,2006,28528.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,2006,36047.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,2006,43805.0
" ""91000""",New England,Per capita personal income (dollars) 2/,2006,46032.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,2006,43113.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,2006,35649.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,2006,35734.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,2006,34686.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,2006,34896.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,2006,35908.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,2006,40545.0
" ""00000""",United States,Per capita personal income (dollars) 2/,2007,39588.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,2007,32516.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,2007,43747.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,2007,35602.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,2007,31036.0
" ""06000""",California,Per capita personal income (dollars) 2/,2007,43070.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,2007,41760.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,2007,57112.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,2007,41539.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,2007,59358.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,2007,39184.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,2007,35440.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,2007,40301.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,2007,32459.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2007,42148.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2007,33845.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2007,36366.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2007,37748.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2007,31529.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2007,36208.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2007,35402.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2007,47033.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2007,49662.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2007,34669.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2007,41325.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2007,29432.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2007,35228.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2007,33841.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2007,38184.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2007,39870.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2007,44422.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2007,50133.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2007,31780.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2007,47020.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2007,35960.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2007,36501.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2007,35371.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,2007,35493.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,2007,35624.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,2007,40008.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,2007,40608.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,2007,32190.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,2007,38330.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,2007,33963.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,2007,36879.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,2007,32924.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,2007,38595.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,2007,44020.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,2007,42524.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,2007,29544.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,2007,37522.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,2007,45634.0
" ""91000""",New England,Per capita personal income (dollars) 2/,2007,48542.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,2007,45784.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,2007,37132.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,2007,37751.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,2007,36078.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,2007,36232.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,2007,37674.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,2007,42232.0
" ""00000""",United States,Per capita personal income (dollars) 2/,2008,40854.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,2008,33441.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,2008,47800.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,2008,35586.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,2008,32157.0
" ""06000""",California,Per capita personal income (dollars) 2/,2008,43391.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,2008,42961.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,2008,60543.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,2008,41254.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,2008,60609.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,2008,39185.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,2008,35272.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,2008,41887.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,2008,32690.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2008,43238.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2008,35270.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2008,38490.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2008,41060.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2008,32830.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2008,38328.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2008,36960.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2008,49026.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2008,51546.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2008,35826.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2008,42983.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2008,30736.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2008,37124.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2008,35569.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2008,40291.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2008,38640.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2008,45713.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2008,51606.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2008,33552.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2008,47909.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2008,37772.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2008,40973.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2008,36654.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,2008,39154.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,2008,36856.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,2008,41467.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,2008,41487.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,2008,33110.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,2008,40891.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,2008,34954.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,2008,39841.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,2008,33784.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,2008,40774.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,2008,45383.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,2008,44098.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,2008,31494.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,2008,38857.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,2008,49451.0
" ""91000""",New England,Per capita personal income (dollars) 2/,2008,50673.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,2008,47045.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,2008,38366.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,2008,39946.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,2008,36938.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,2008,38686.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,2008,38826.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,2008,42779.0
" ""00000""",United States,Per capita personal income (dollars) 2/,2009,39307.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,2009,32717.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,2009,47211.0
" ""04000""",Arizona,Per capita personal income (dollars) 2/,2009,33467.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,2009,31411.0
" ""06000""",California,Per capita personal income (dollars) 2/,2009,41660.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,2009,40258.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,2009,59586.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,2009,41056.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,2009,60011.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,2009,36777.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,2009,34213.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,2009,41144.0
" ""16000""",Idaho,Per capita personal income (dollars) 2/,2009,31200.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,2009,41088.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,2009,34200.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,2009,37246.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,2009,39382.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,2009,32198.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,2009,36803.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,2009,37107.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,2009,48448.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,2009,50751.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,2009,34247.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,2009,40963.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,2009,30220.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,2009,36306.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,2009,34479.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,2009,39422.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,2009,36125.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,2009,45119.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,2009,49828.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,2009,32901.0
" ""36000""",New York,Per capita personal income (dollars) 2/,2009,46936.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,2009,35921.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,2009,40186.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,2009,35593.0
